case,file,line,signal,text,timestamp
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,227,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 214 AGENT_SIGNAL portfolio-generate sagco_ish/agents/portfolio/bin/sagco-portfolio-generate portfolio ACTIVE 2026-06-04T20:14:50Z 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,228,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 215 PORTFOLIO_SIGNAL portfolio-fuzz sagco_ish/portfolio/bin/sagco-portfolio-fuzz portfolio ACTIVE 2026-06-04T20:14:50Z 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,229,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 220 AGENT_SIGNAL # SAGCO core environment — source this to get all agent bins on PATH 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,230,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 221 RUNTIME_SIGNAL export PATH= $SAGCO_BASE/bin:$SAGCO_BASE/agents/eru/bin:$SAGCO_BASE/shared_state/bin:$SAGCO_BASE/scheduler/bin:$SAGCO_BASE/analysis/bin:$SAGCO_BASE/dashboard/bin:$SAGCO_BASE/dispatcher/bin:$SAGCO_BASE/wafer/bin:$SAGCO_BASE/pdfscan/bin:$SAGCO_BASE/registry/bin:$PATH  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,231,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 223 RUNTIME_SIGNAL # sagco-loop: autonomous scheduler → analyze → dashboard cycle 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,232,ERU_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 227 ERU_SIGNAL [ ! -f  $OUT  ] && echo  case cell label rule expected actual variance status timestamp  >  $OUT  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,233,ERU_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 236 ERU_SIGNAL [ ! -f  $OUT  ] && echo  case label expected_terms actual_terms matched missing extra score status timestamp  >  $OUT  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,234,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 239 INGEST_SIGNAL # SAGCO PDF FORENSIC EXTRACTOR v2 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,235,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 248 INGEST_SIGNAL # usage: sagco-pdfscan PDF_PATH CASE_ID 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,236,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 251 PORTFOLIO_SIGNAL # Usage: sagco-portfolio-fuzz <CASE_ID> <SEARCH_ROOT> 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,237,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 252 PORTFOLIO_SIGNAL OUT= sagco_ish/portfolio/logs/portfolio_fuzz.csv  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,238,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 253 PORTFOLIO_SIGNAL mkdir -p sagco_ish/portfolio/logs 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,239,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 254 RUNTIME_SIGNAL    workflow|compose|dashboard|runtime|Gmail|Dropbox|PDF|agent|command|register|case.study|portfolio|ERU|variance|expected|actual|evidence|hash|sha256  \ 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,240,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 255 AGENT_SIGNAL     /agent|command|register/             { print  AGENT_SIGNAL ;   exit } 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,241,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 256 PORTFOLIO_SIGNAL     /case.study|portfolio/               { print  PORTFOLIO_SIGNAL ; exit } 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,242,ERU_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 257 ERU_SIGNAL     /ERU|variance|expected|actual/       { print  ERU_SIGNAL ;     exit } 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,243,EVIDENCE_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 258 EVIDENCE_SIGNAL     /evidence|hash|sha256/               { print  EVIDENCE_SIGNAL ; exit } 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,244,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 259 PORTFOLIO_SIGNAL sagco_ish/shared_state/bin/sagco-state  $CASE   PORTFOLIO_GIDRA_NODE   ACTIVE   portfolio_fuzz_hits_$COUNT  2>/dev/null 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,245,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 261 AGENT_SIGNAL # sagco-register: register a command in the mesh registry 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,246,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 262 AGENT_SIGNAL # Usage: sagco-register <name> <path> <type> 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,247,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 264 AGENT_SIGNAL     echo  case agent status timestamp  >  $LOG  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,248,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 265 PORTFOLIO_SIGNAL             demo|mission|regression|portfolio|palace) 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,249,ERU_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 283 ERU_SIGNAL echo  case label expected actual variance status timestamp  >  $OUT  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,250,ERU_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/bin/sagco-hallucheck 11 ERU_SIGNAL [ ! -f  $OUT  ] && echo  case label expected_terms actual_terms matched missing extra score status timestamp  >  $OUT  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,251,ERU_SIGNAL,C1602_CASE_001 sagco_ish/excel/logs/cellrule_eru.csv 1 ERU_SIGNAL case cell label rule expected actual variance status timestamp 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,252,ERU_SIGNAL,C1602_CASE_001 sagco_ish/excel/bin/sagco-cellrule 11 ERU_SIGNAL [ ! -f  $OUT  ] && echo  case cell label rule expected actual variance status timestamp  >  $OUT  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,253,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/core/env.sh 2 AGENT_SIGNAL # SAGCO core environment — source this to get all agent bins on PATH 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,254,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/core/env.sh 5 RUNTIME_SIGNAL export PATH= $SAGCO_BASE/bin:$SAGCO_BASE/agents/eru/bin:$SAGCO_BASE/shared_state/bin:$SAGCO_BASE/scheduler/bin:$SAGCO_BASE/analysis/bin:$SAGCO_BASE/dashboard/bin:$SAGCO_BASE/dispatcher/bin:$SAGCO_BASE/wafer/bin:$SAGCO_BASE/pdfscan/bin:$SAGCO_BASE/registry/bin:$PATH  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/bin/sagco-portfolio-fuzz,3,PORTFOLIO_SIGNAL,# Usage: sagco-portfolio-fuzz <CASE_ID> <SEARCH_ROOT>,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/bin/sagco-portfolio-fuzz,6,PORTFOLIO_SIGNAL,OUT= sagco_ish/portfolio/logs/portfolio_fuzz.csv ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/bin/sagco-portfolio-fuzz,7,PORTFOLIO_SIGNAL,mkdir -p sagco_ish/portfolio/logs,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/bin/sagco-portfolio-fuzz,16,RUNTIME_SIGNAL,   workflow|compose|dashboard|runtime|Gmail|Dropbox|PDF|agent|command|register|case.study|portfolio|ERU|variance|expected|actual|evidence|hash|sha256  \,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/bin/sagco-portfolio-fuzz,20,RUNTIME_SIGNAL,    /workflow|compose|dashboard|runtime/ { print  RUNTIME_SIGNAL ; exit },2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/bin/sagco-portfolio-fuzz,21,INGEST_SIGNAL,    /Gmail|Dropbox|PDF/                  { print  INGEST_SIGNAL ;  exit },2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/bin/sagco-portfolio-fuzz,22,AGENT_SIGNAL,    /agent|command|register/             { print  AGENT_SIGNAL ;   exit },2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/bin/sagco-portfolio-fuzz,23,PORTFOLIO_SIGNAL,    /case.study|portfolio/               { print  PORTFOLIO_SIGNAL ; exit },2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/bin/sagco-portfolio-fuzz,24,ERU_SIGNAL,    /ERU|variance|expected|actual/       { print  ERU_SIGNAL ;     exit },2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/bin/sagco-portfolio-fuzz,25,EVIDENCE_SIGNAL,    /evidence|hash|sha256/               { print  EVIDENCE_SIGNAL ; exit },2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/bin/sagco-portfolio-fuzz,33,PORTFOLIO_SIGNAL,sagco_ish/shared_state/bin/sagco-state  $CASE   PORTFOLIO_GIDRA_NODE   ACTIVE   portfolio_fuzz_hits_$COUNT  2>/dev/null,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,4,RUNTIME_SIGNAL,This case study documents a live workflow using shared state  evidence hashing  fuzz scanning  ERU variance tracking  and portfolio signal extraction.,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,7,INGEST_SIGNAL,- Gmail / PDF ingest,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,9,ERU_SIGNAL,- ERU expected-vs-actual variance,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,24,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 221 RUNTIME_SIGNAL export PATH= $SAGCO_BASE/bin:$SAGCO_BASE/agents/eru/bin:$SAGCO_BASE/shared_state/bin:$SAGCO_BASE/scheduler/bin:$SAGCO_BASE/analysis/bin:$SAGCO_BASE/dashboard/bin:$SAGCO_BASE/dispatcher/bin:$SAGCO_BASE/wafer/bin:$SAGCO_BASE/pdfscan/bin:$SAGCO_BASE/registry/bin:$PATH  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,25,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 223 RUNTIME_SIGNAL # sagco-loop: autonomous scheduler → analyze → dashboard cycle 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,26,ERU_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 227 ERU_SIGNAL [ ! -f  $OUT  ] && echo  case cell label rule expected actual variance status timestamp  >  $OUT  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,27,ERU_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 236 ERU_SIGNAL [ ! -f  $OUT  ] && echo  case label expected_terms actual_terms matched missing extra score status timestamp  >  $OUT  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,28,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 239 INGEST_SIGNAL # SAGCO PDF FORENSIC EXTRACTOR v2 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,29,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 248 INGEST_SIGNAL # usage: sagco-pdfscan PDF_PATH CASE_ID 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,30,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 251 PORTFOLIO_SIGNAL # Usage: sagco-portfolio-fuzz <CASE_ID> <SEARCH_ROOT> 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,31,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 252 PORTFOLIO_SIGNAL OUT= sagco_ish/portfolio/logs/portfolio_fuzz.csv  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,32,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 253 PORTFOLIO_SIGNAL mkdir -p sagco_ish/portfolio/logs 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,33,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 254 RUNTIME_SIGNAL    workflow|compose|dashboard|runtime|Gmail|Dropbox|PDF|agent|command|register|case.study|portfolio|ERU|variance|expected|actual|evidence|hash|sha256  \ 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,34,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 255 AGENT_SIGNAL     /agent|command|register/             { print  AGENT_SIGNAL ;   exit } 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,35,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 256 PORTFOLIO_SIGNAL     /case.study|portfolio/               { print  PORTFOLIO_SIGNAL ; exit } 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,36,ERU_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 257 ERU_SIGNAL     /ERU|variance|expected|actual/       { print  ERU_SIGNAL ;     exit } 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,37,EVIDENCE_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 258 EVIDENCE_SIGNAL     /evidence|hash|sha256/               { print  EVIDENCE_SIGNAL ; exit } 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,38,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 259 PORTFOLIO_SIGNAL sagco_ish/shared_state/bin/sagco-state  $CASE   PORTFOLIO_GIDRA_NODE   ACTIVE   portfolio_fuzz_hits_$COUNT  2>/dev/null 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,39,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 261 AGENT_SIGNAL # sagco-register: register a command in the mesh registry 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,40,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 262 AGENT_SIGNAL # Usage: sagco-register <name> <path> <type> 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,41,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 264 AGENT_SIGNAL     echo  case agent status timestamp  >  $LOG  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,42,PORTFOLIO_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 265 PORTFOLIO_SIGNAL             demo|mission|regression|portfolio|palace) 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,43,ERU_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/source_truth/sagco_os_truth.txt 283 ERU_SIGNAL echo  case label expected actual variance status timestamp  >  $OUT  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,44,ERU_SIGNAL,C1602_CASE_001 sagco_ish/hallucheck/bin/sagco-hallucheck 11 ERU_SIGNAL [ ! -f  $OUT  ] && echo  case label expected_terms actual_terms matched missing extra score status timestamp  >  $OUT  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,45,ERU_SIGNAL,C1602_CASE_001 sagco_ish/excel/logs/cellrule_eru.csv 1 ERU_SIGNAL case cell label rule expected actual variance status timestamp 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,46,ERU_SIGNAL,C1602_CASE_001 sagco_ish/excel/bin/sagco-cellrule 11 ERU_SIGNAL [ ! -f  $OUT  ] && echo  case cell label rule expected actual variance status timestamp  >  $OUT  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,47,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/core/env.sh 2 AGENT_SIGNAL # SAGCO core environment — source this to get all agent bins on PATH 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,48,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/core/env.sh 5 RUNTIME_SIGNAL export PATH= $SAGCO_BASE/bin:$SAGCO_BASE/agents/eru/bin:$SAGCO_BASE/shared_state/bin:$SAGCO_BASE/scheduler/bin:$SAGCO_BASE/analysis/bin:$SAGCO_BASE/dashboard/bin:$SAGCO_BASE/dispatcher/bin:$SAGCO_BASE/wafer/bin:$SAGCO_BASE/pdfscan/bin:$SAGCO_BASE/registry/bin:$PATH  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,54,ERU_SIGNAL,## ERU / Wafer Variance,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,56,ERU_SIGNAL,case label expected actual variance status timestamp,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,67,AGENT_SIGNAL,- Multi-agent orchestration,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio_Case_Study.md,69,ERU_SIGNAL,- Expected vs actual validation,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,10,PORTFOLIO_SIGNAL,This case study documents the design and operation of SAGCO (Sovereignty Architecture,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,11,EVIDENCE_SIGNAL,General Compiler and Orchestrator)  a custom-built distributed evidence engine running,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,14,INGEST_SIGNAL,SAGCO converts raw field engineering data — PDF scopes  Excel wafers  orientation,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,15,INGEST_SIGNAL,captures  and Gmail attachments — into structured  cryptographically verifiable,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,16,PORTFOLIO_SIGNAL,portfolio artifacts with zero third-party cloud dependency.,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,18,AGENT_SIGNAL,**Key Achievement:** A single command (`sagco-run C1602_CASE_001`) causes three independent,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,20,PORTFOLIO_SIGNAL,produce an audit-ready case study document automatically.,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,27,INGEST_SIGNAL,FIELD PDF / GMAIL ATTACHMENT,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,31,ERU_SIGNAL,    sagco-wafer (ERU variance engine),2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,39,PORTFOLIO_SIGNAL,    sagco-portfolio-fuzz (GIDRA signal miner),2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,41,PORTFOLIO_SIGNAL,    sagco-portfolio-generate  ← THIS DOCUMENT,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,55,ERU_SIGNAL,| ERU Observations | 3 |,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,56,ERU_SIGNAL,| ERU Green (on-target) | 1 |,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,57,ERU_SIGNAL,| ERU Alerts (variance) | 2 |,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,64,ERU_SIGNAL,## ERU Variance Analysis,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,66,ERU_SIGNAL,The Expected Reality Unit (ERU) engine compares Excel wafer predictions against,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/case-studies/C1602_CASE_001_SAGCO_Portfolio.md,67,ERU_SIGNAL,field capture actuals. Variance = actual - expected.,2026-06-04T20:38:57Z
